0.66469 1.04968
3.02810 2.03876
0.40681 2.69774
1.06901 2.64530
3.01604 1.99425
0.77297 3.02515
2.51675 1.44829
1.93741 1.80323
2.64273 1.09859
1.84617 1.18804
2.03372 3.62040
0.72120 3.14319
3.66704 1.78723
2.87159 -0.15938
2.97593 1.11708
0.43816 0.24332
0.36585 0.21613
1.74082 3.52812
3.16526 1.44271
2.89573 1.56568
1.69560 2.98928
2.89183 2.69680
3.46530 1.31713
3.70576 0.19567
2.69310 1.95376
3.06092 0.27044
2.57309 1.04252
2.23344 3.45071
-0.27720 0.93480
0.74010 2.63248
3.74645 1.88679
3.02703 1.75636
3.66622 0.88986
3.58129 2.80737
-0.18966 1.12966
1.85854 1.13438
2.75699 1.07102
1.97920 2.68615
2.43391 1.49945
0.00358 0.84686
2.16941 2.55621
4.03363 1.65175
1.58822 3.33153
2.80751 0.95154
3.00797 1.90050
3.63580 2.02958
2.74504 3.23091
-0.77855 1.64977
1.57197 2.73138
0.62174 2.90423
3.79385 1.38132
2.72356 1.86524
-0.18941 0.93529
2.69480 2.13083
2.37575 1.66025
1.81520 3.36897
3.86284 1.39513
4.30048 1.62181
2.29420 1.43969
0.73665 2.83228
3.69688 0.95531
2.97159 2.62557
1.56053 3.08921
3.64992 1.88779
0.24448 0.72539
2.81197 2.72560
1.27336 2.01209
0.03544 -0.97475
2.92900 1.30108
1.96923 3.60486
0.16370 0.49593
3.56752 1.57824
2.92244 0.87035
3.59628 -0.21118
2.79722 0.64529
2.75583 3.00642
2.71765 2.79160
2.83679 1.43526
0.00415 3.25736
2.58682 0.96286
2.81611 1.32255
3.15788 1.23146
3.20988 1.56481
2.31114 3.25573
3.73913 1.33462
2.74372 1.54684
2.34622 1.88232
2.59143 3.51593
1.03676 3.30218
1.45228 2.87755
1.70626 3.39218
-0.09963 0.54808
0.02398 2.67884
2.53557 -0.08811
3.07376 1.34463
0.37305 2.47512
3.14155 2.13565
2.02029 1.63064
2.50455 1.78716
3.39037 1.36375
1.63062 3.83759
3.32613 1.42206
1.79133 3.23364
2.15428 3.33759
2.84788 2.09233
2.79825 0.99244
2.29732 1.34159
2.88038 1.01462
0.04004 -0.10064
2.21881 0.64662
3.01308 0.56630
2.27818 2.59154
2.47420 1.95587
2.12788 3.36664
0.00291 0.45194
3.07562 3.27813
4.07162 1.85805
3.34305 1.24649
2.61697 2.47221
0.50675 3.40976
2.61985 2.86895
3.63657 1.88128
3.39761 1.83944
2.68014 3.27826
-0.26345 2.46047
2.48663 1.64506
3.36002 0.80666
0.00427 1.43932
2.97730 1.73236
0.30531 -0.17467
3.37388 1.78184
1.66724 2.94334
3.16304 1.26393
0.33593 0.65177
2.57915 2.75682
1.70504 2.75434
3.03354 0.57663
2.31706 3.35373
1.50547 2.73912
2.49199 3.07610
3.78761 0.55925
3.16088 0.05272
1.42091 3.10153
3.71657 2.02959
2.72549 2.97271
0.90675 3.05319
3.55215 1.81325
3.09769 1.48103
3.13892 1.47360
1.82697 3.36383
3.87904 1.73242
3.09063 3.02412
0.46138 0.67457
0.50975 0.10295
0.55375 -0.13410
-0.50102 -0.46061
2.75288 3.05402
2.23130 3.35525
0.30112 0.56967
1.67124 2.76165
2.75380 1.00478
0.50215 -0.12899
0.75925 -0.13920
3.50887 1.45971
-0.41025 1.07026
1.31121 2.01039
3.00896 2.95991
3.77150 1.26849
2.95606 1.57127
2.60490 2.37827
3.45650 2.18638
2.37539 2.81593
2.21033 1.90667
4.12741 2.75056
2.30423 1.94084
3.49808 2.99326
-0.01041 1.03664
3.41964 3.06726
1.64562 3.20183
2.27956 1.65436
-0.27685 0.08812
-0.07508 0.20276
-1.21013 -0.11644
3.10633 1.78485
2.46993 3.47608
2.14173 3.14242
1.71020 2.33125
0.52063 -0.03132
0.12586 -1.13185
3.53978 1.34200
2.54496 0.62270
1.99102 3.33642
-0.18825 0.67308
2.12600 1.24658
2.33235 3.14272
3.98265 1.26073
2.32427 2.94910
2.85718 1.56997
3.15432 0.59531
2.32768 3.65192
3.02265 1.20394
3.29925 1.56797
3.39493 2.10947
2.50295 1.24934
1.95200 2.71768
1.30589 2.95984
2.21702 3.24811
3.47823 1.33672
2.53767 1.56146
0.41590 1.20839
1.74153 2.98078
2.72526 2.09107
0.53276 0.96043
-0.06200 0.23227
-0.25093 0.89316
0.28888 -0.39295
2.55440 2.35045
0.37509 -0.23534
3.78517 2.14629
2.86065 1.08990
3.18210 0.93706
0.42608 -0.90428
0.33339 0.30422
1.99292 3.58906
2.47725 2.98277
3.24305 0.39991
1.69866 2.72719
1.92436 3.46462
2.71280 1.93317
3.22853 0.82277
2.65074 0.43126
2.92596 1.06084
0.70639 0.18441
2.58763 2.04136
-0.48339 0.06348
1.08012 2.92817
0.61012 2.39849
2.44074 3.74089
2.70578 2.45786
2.11034 3.05895
0.14610 -0.49942
2.38801 2.95961
-0.43529 0.22660
2.94089 0.56027
2.23441 1.19910
2.83119 1.32214
0.29788 1.23017
1.70707 2.72233
1.46650 2.77478
0.15128 2.07987
1.39083 3.00405
3.36357 1.81620
2.87035 2.64702
3.10268 1.67656
2.82718 1.62052
3.25716 3.13402
1.99302 2.82250
0.53753 3.13418
2.52958 1.71006
2.99173 0.99063
3.08695 0.97541
1.03287 3.14910
-0.10997 0.97072
3.04942 0.80523
1.92167 0.74774
2.95229 1.17260
-0.43580 1.03851
3.24449 2.84826
3.16943 1.06745
0.68861 0.26952
0.29129 0.95711
1.97294 2.94036
0.39787 0.43399
0.32160 3.41025
2.46239 2.26076
2.37254 3.03175
-0.41569 0.27309
0.17032 2.30920
0.51726 1.14107
1.59448 2.83314
2.82440 0.98370
3.49985 3.21871
2.77188 1.08439
0.88162 2.47246
1.52849 3.19095
2.62477 2.34766
1.24404 3.55014
0.61182 0.15889
3.08102 1.27713
3.07593 2.86807
0.42742 -1.32360
2.59769 3.01248
0.16558 0.05715
3.34291 2.69355
1.59280 2.99967
3.88563 3.00159
1.69341 3.17731
3.29900 1.76342
2.63598 1.40488
3.90839 1.17078
3.42195 1.80079
0.08236 1.51050
3.69859 1.38289
1.65634 1.89157
3.14790 1.23511
-0.39446 -0.52706
2.97114 0.55425
3.14221 1.18737
1.39615 3.47638
2.29647 2.93653
2.87888 1.91446
3.47549 1.04314
3.85699 1.37751
-0.34187 0.74467
2.14556 1.92264
3.31601 0.40051
2.78190 2.91494
-0.25983 -0.53395
2.57318 0.83503
2.72212 1.23881
2.87396 1.72577
2.01119 2.77683
2.65267 1.05312
2.04064 2.32699
1.88360 1.39496
2.88316 3.00100
0.29356 1.58478
2.90913 1.86139
3.12147 2.19527
2.99944 1.49574
3.19401 1.70691
2.79871 2.85457
-0.32310 -0.08031
2.69907 1.33629
2.43220 1.61695
0.83821 3.15014
3.88847 1.54698
2.95847 1.24198
-0.30937 -0.32060
2.81416 2.25157
3.37427 2.11801
1.68820 3.18226
3.71553 1.43197
3.21330 1.16166
1.80499 0.37487
0.63654 0.84717
1.59752 3.32714
2.03222 2.72109
2.77026 2.24018
2.81653 2.85338
3.52749 1.56643
1.88345 2.66595
3.96285 1.75497
1.95924 2.94061
2.44300 3.25461
2.80540 0.91460
2.62915 2.07884
4.09046 1.57329
-0.24096 0.82112
1.30691 3.02798
2.01839 3.77399
3.19879 3.43517
3.59396 0.98391
-0.45409 0.45075
2.91029 2.24339
0.97522 3.13256
-0.47426 1.12002
2.90921 0.76253
3.37580 2.66871
0.44707 0.10674
2.51870 3.78196
1.88666 3.00763
2.69114 1.66206
-0.08501 -0.30626
2.69724 1.51620
3.62720 2.33155
2.52299 1.02269
2.55268 2.30969
3.00456 1.38022
3.15767 1.05011
1.85781 2.86036
2.57266 1.39236
3.97528 1.72082
2.30363 2.67598
3.94635 2.61247
1.84157 3.00807
2.70933 2.01790
3.11524 1.45902
1.69979 2.88485
3.09858 1.01292
0.20286 -0.93122
2.86587 1.26024
0.53618 -0.71538
3.48278 2.43683
1.26701 2.30677
2.58802 1.86500
-0.08938 -0.05421
3.32111 0.92517
0.68262 1.70609
3.36375 1.77447
0.20123 0.12608
1.33077 0.69809
2.45414 1.29334
3.04994 1.61422
2.32029 1.32353
3.06622 1.74090
1.04142 2.56715
2.79166 1.18438
1.59107 2.65845
2.81573 1.68528
2.97853 2.25468
3.20520 2.65460
2.81100 2.01406
3.20706 1.88227
2.26539 2.87534
3.80945 1.27068
2.71687 0.47495
3.02320 3.20076
0.24717 -0.25292
2.25663 2.66202
0.23981 -0.86135
3.10051 0.98196
1.39873 2.67436
2.77202 1.96872
2.30329 2.17502
2.47098 2.53199
-0.54724 1.52214
0.20096 -1.10597
0.01987 1.38017
0.23386 0.34740
-0.18043 0.36030
2.17407 3.15035
0.61224 3.16522
-0.66981 0.87066
2.62549 2.14992
3.81045 2.17595
2.93597 0.16807
0.63880 3.38195
3.48873 2.12530
1.95389 2.27272
0.80161 -1.06756
3.52102 1.10972
2.95010 1.87333
2.22099 3.03670
2.59499 2.91388
0.13604 0.82299
2.56028 1.42832
2.18106 3.30875
3.04564 2.08192
2.68684 2.37959
0.35613 2.08482
3.06969 1.76491
3.45488 1.11507
2.12468 2.53707
0.10908 0.46769
4.06409 1.32502
2.34977 0.99443
0.07774 -0.04698
2.86920 1.74866
-0.27316 0.39991
2.92405 1.43529
-0.37527 -0.24845
3.42669 1.42228
-0.20728 0.28297
3.26157 1.36629
3.43913 2.03905
0.47271 -0.75775
1.57889 3.44306
1.33343 2.97742
2.63188 0.86981
3.31711 1.57020
2.93876 2.25050
3.04762 3.75655
3.83577 1.06863
2.91311 1.55784
1.38376 2.25496
3.64459 1.18978
0.85359 1.49613
2.69706 1.07136
2.63116 1.66469
1.67281 1.79050
3.49775 1.68750
1.74643 3.05603
3.60854 2.02145
0.41408 0.75231
3.10177 1.88326
1.20261 3.12638
0.67964 0.38249
3.32867 1.56177
1.91645 2.85208
0.51505 0.65260
1.73478 3.04818
3.60237 1.93980
3.17508 1.59794
1.40501 3.40778
0.10413 0.49252
3.91649 0.43724
0.95330 3.34103
0.10731 1.21125
3.04097 2.48247
2.84452 1.37047
2.27664 1.05853
3.71731 1.40889
0.20774 1.27656
2.44150 2.71624
0.26728 -0.16826
1.99899 3.34342
1.79342 2.95486
3.29865 1.39243
3.84370 2.19211
2.87981 1.00101
2.27020 2.70700
2.51509 1.83942
3.23023 1.79817
0.47734 0.91868
3.16600 0.36268
3.39534 0.89165
3.15223 3.55546
2.74163 3.17155
0.76814 -0.96506
1.05745 2.58308
3.50487 1.40777
0.28967 0.13878
2.90591 0.89057
3.37536 1.80389
3.17149 1.61243
-0.03480 0.36645
2.33458 2.67268
0.29970 1.36499
0.36041 2.71760
3.53642 1.42606
2.25472 1.18701
3.29422 1.50358
2.77485 1.76648
2.50877 0.44270
-0.22907 -0.28674
3.43467 2.16655
3.62978 2.06900
1.24714 0.41283
2.48288 1.77956
3.58584 3.03957
1.03755 0.20889
2.43896 1.76697
2.60651 1.00706
2.75199 2.44584
1.69634 3.01644
3.43801 1.45748
2.29476 3.27940
4.23378 1.94551
0.31808 0.19870
1.49763 3.05881
2.68733 2.81785
3.36866 1.63267
1.77828 2.89522
3.66403 2.23137
4.35374 2.51332
0.80758 2.45941
0.45022 1.18481
-0.02283 0.99954
2.08485 2.74906
-0.52180 1.00331
1.10297 2.97307
3.01771 0.78828
2.27828 0.83166
3.48980 0.22405
2.84405 2.46483
2.99059 2.67411
3.06971 1.31219
3.37559 2.55891
2.92220 1.89049
1.30778 3.44053
1.49823 3.01362
4.02468 0.68719
0.71407 0.17085
2.34783 3.13207
2.77909 0.62585
2.44623 0.50799
3.48751 3.36270
3.06267 1.57751
2.35603 2.26269
2.04775 3.25065
0.14080 0.73864
3.22762 2.07597
1.24538 3.25469
4.07227 0.58560
0.58623 -0.18165
0.75004 3.15441
3.23369 1.76206
0.17229 -0.11908
3.09036 1.65622
-0.05852 0.60262
3.90449 1.56636
2.76734 1.57264
3.29538 1.08917
2.52524 3.37561
2.14169 3.35536
-0.85656 0.96979
2.50956 0.57008
2.97608 2.11772
2.88203 2.28957
1.75930 3.32873
3.02466 0.89660
2.01993 3.05747
2.32643 2.27787
2.63215 1.19940
2.48912 2.70004
0.38780 1.04325
3.78864 1.65175
2.32730 3.49337
2.84644 1.62215
1.58660 1.53342
4.13243 0.54149
2.51388 1.65721
1.96566 3.05528
2.01576 1.85632
3.52138 1.05304
1.51649 3.34052
1.16098 2.82890
2.92881 1.85807
2.94788 1.56234
4.13625 1.98003
3.31775 2.36074
2.76168 1.55401
3.05394 3.17590
2.84054 1.65909
3.31192 1.62480
2.69838 1.65183
2.50721 1.65081
2.88458 1.33111
3.10674 3.30876
2.67832 1.68339
2.91780 0.94689
3.20803 1.59135
0.64622 3.09852
4.04400 0.93935
2.15955 2.80954
3.33440 1.62938
3.05869 2.27148
0.84706 -0.47277
2.16806 1.25141
3.33223 1.00752
2.85554 1.34122
0.41038 0.05842
2.45922 3.22758
3.44205 1.68737
3.55081 0.52239
1.91808 2.49137
2.62775 2.08166
3.02236 2.26158
2.43490 0.28771
0.94015 -0.76833
3.27161 1.09235
0.16899 0.86463
3.54079 1.33652
3.43640 1.24011
3.15823 1.76849
-0.30701 -0.57496
2.91582 0.58969
-0.07052 0.90739
0.29264 1.93230
1.12656 0.97096
3.31616 1.99393
2.05802 2.56202
3.52190 1.15010
3.61079 1.69467
2.62656 1.58068
3.78983 2.71716
3.14305 2.13788
0.55491 -0.80610
4.15610 2.04386
3.41691 2.04077
2.81343 1.10071
-0.57771 -0.26104
2.97659 1.49794
3.88208 2.22171
2.56430 0.60808
2.39646 2.65143
2.59637 2.50704
2.91307 0.64489
2.71546 1.46986
2.44028 2.85311
2.56806 1.98940
2.77212 1.31690
1.33780 3.68777
4.00013 3.06033
3.07505 1.54310
0.50281 1.85754
0.76163 2.58689
3.11515 3.05249
2.61529 1.80338
3.19000 2.12946
2.39854 1.20050
2.09970 2.59974
2.26606 1.06638
2.37005 2.01792
3.98521 1.68003
2.48669 2.68782
2.31327 1.62777
-0.96160 -0.50160
1.16695 2.99126
3.14530 1.18211
1.26683 2.80869
1.75920 2.92614
2.08017 2.00761
0.91702 0.43446
2.91611 0.93215
2.68091 2.77568
4.03996 1.94231
2.56217 0.53646
2.54059 1.45643
3.51876 1.38043
2.08942 3.46150
2.88190 2.12112
2.90692 3.14675
2.97251 1.31394
0.76521 2.58397
3.59005 2.73710
2.24225 2.13891
3.00094 1.69898
1.52195 3.28754
-0.36509 0.93936
0.98736 2.61954
2.84439 2.15350
0.44903 -0.21430
2.20056 2.15363
0.47660 1.55619
2.88534 2.27708
2.33549 1.01511
3.73545 2.14918
3.74693 1.42078
2.37050 3.03328
3.68136 1.91432
2.22520 2.99377
1.50816 3.15067
2.90337 3.54776
2.55876 1.01371
3.01508 1.04166
2.49798 1.83814
0.26662 0.24694
2.62482 1.44433
2.17014 2.27965
2.08853 3.05770
1.83847 0.59744
0.80175 3.07884
2.93787 2.32927
1.23569 3.13617
-0.00365 -0.62586
1.29664 2.82959
1.95928 0.41887
-0.21196 0.41151
0.64023 2.32898
1.26036 0.65018
3.17604 2.45183
1.37275 3.13373
1.45041 3.65866
2.72082 0.60008
1.16137 2.54467
-0.01211 -0.28084
2.89891 2.93151
2.51892 2.09487
2.33741 2.94616
1.99010 1.01430
2.46118 1.75014
3.29217 0.68789
1.01578 3.25053
3.07884 3.13054
3.80337 1.18221
1.80781 2.89920
0.55718 2.93667
2.52872 2.97748
2.28993 1.03730
2.92940 2.56247
2.30009 2.98570
1.90529 3.34244
0.53828 1.48636
2.70567 0.89569
2.18371 3.68379
3.03286 3.18532
3.24731 1.56145
1.28576 3.31234
3.18139 0.99770
1.89315 2.48630
0.95262 2.15148
0.62010 0.55515
2.81185 1.93584
3.98924 1.79559
3.42398 1.20357
2.19094 0.92676
2.37232 1.89287
1.06173 2.97953
2.06577 3.07660
0.41004 0.49851
2.58992 2.90127
1.78417 2.86131
2.83105 2.76375
3.08632 0.50019
3.70693 0.69865
3.45941 1.50072
0.78600 2.68554
2.23563 3.13633
-0.01454 0.23591
0.42643 -0.21491
3.57429 2.37669
3.28447 2.93501
2.63233 1.67754
2.96942 2.09400
1.78603 1.42231
-0.17030 1.49761
1.37081 3.16375
-0.43433 0.25975
1.32006 2.93694
1.54194 2.40074
3.06974 0.97912
2.92012 1.47817
3.05491 1.23432
1.17895 0.52546
0.39305 -0.06311
3.41859 1.32396
2.80016 1.70862
3.14705 1.33111
-0.29015 -0.03829
2.41781 2.66325
3.90024 1.10582
-0.94002 0.89924
4.37041 2.56655
2.74493 2.07382
1.97535 2.84500
4.04158 1.68626
3.21526 1.82542
3.22384 1.49218
2.89430 3.27095
3.45201 1.37724
0.74889 3.21937
-0.50379 1.27895
2.88071 1.25720
3.14831 2.10060
3.56869 1.61945
3.07437 1.72700
3.36935 1.54831
3.34367 1.31982
0.34914 1.50223
2.80170 3.11587
2.80504 2.05980
3.58472 1.97935
4.27114 1.24272
2.94428 1.19143
3.24506 1.38322
3.22495 1.80079
3.57858 1.58922
-0.66680 1.33457
3.57356 1.50049
3.36825 0.63263
0.76333 -2.05090
3.42910 1.25333
0.13437 -0.35562
3.28308 0.85221
